0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,price
0.009834002,0,0.785557185,0,0.491769547,0.397777352,0.945417096,0.077321791,0.130434783,0.477099237,0.914893617,1,0.458333333,9.67E-05,0,0.007725171,0,0.004836063,0.003911743,0.009297234,0.000760383,0.001282696,0.004691795,0.008997066,0.009834002,0.004507251,0,0,0,0,0,0,0,0,0,0,0,0,0.617100091,0,0.386313101,0.312476857,0.742679192,0.060740688,0.102463981,0.374788733,0.718701254,0.785557185,0.360047043,0,0,0,0,0,0,0,0,0,0,0.241837288,0.195614788,0.464927337,0.038024502,0.064143854,0.234622876,0.44991682,0.491769547,0.225394376,0.158226822,0.376065509,0.030756857,0.051884002,0.189779271,0.36392396,0.397777352,0.18231462,0.893813485,0.073101343,0.123315273,0.451057775,0.864956066,0.945417096,0.433316169,0.005978659,0.010085451,0.036890167,0.070741213,0.077321791,0.035439154,0.017013233,0.062230335,0.11933395,0.130434783,0.059782609,0.227623682,0.436495046,0.477099237,0.218670483,0.83703033,0.914893617,0.419326241,1,0.458333333,0.210069444,14.3
0.003751157,0,0.785557185,0,0.491769547,0.555087181,0.988671473,0.089925343,0.130434783,0.477099237,0.914893617,0.9953099,0.299944812,1.41E-05,0,0.002946748,0,0.001844705,0.002082219,0.003708662,0.000337324,0.000489281,0.001789674,0.00343191,0.003733564,0.00112514,0,0,0,0,0,0,0,0,0,0,0,0,0.617100091,0,0.386313101,0.436052724,0.776657979,0.070641499,0.102463981,0.374788733,0.718701254,0.781872843,0.235623802,0,0,0,0,0,0,0,0,0,0,0.241837288,0.272974972,0.486198523,0.044222545,0.064143854,0.234622876,0.44991682,0.489463099,0.147503725,0.308121779,0.548798861,0.049916405,0.072402676,0.264831671,0.507845719,0.552483767,0.16649552,0.977471281,0.088906621,0.128957149,0.471694405,0.90452922,0.984034504,0.296546879,0.008086567,0.011729393,0.042903312,0.082272122,0.089503584,0.02697264,0.017013233,0.062230335,0.11933395,0.12982303,0.039123236,0.227623682,0.436495046,0.474861593,0.143103441,0.83703033,0.910602674,0.274417594,0.990641796,0.298538041,0.08996689,19.2
0.013337323,0,0.785557185,0,0.491769547,0.52979498,0.976313079,0.103792887,0.130434783,0.477099237,0.914893617,1,0.290562914,0.000177884,0,0.01047723,0,0.006558889,0.007066047,0.013021403,0.001384319,0.001739651,0.006363226,0.012202231,0.013337323,0.003875331,0,0,0,0,0,0,0,0,0,0,0,0,0.617100091,0,0.386313101,0.416184253,0.766949754,0.081535248,0.102463981,0.374788733,0.718701254,0.785557185,0.228253785,0,0,0,0,0,0,0,0,0,0,0.241837288,0.260537037,0.480121041,0.051042181,0.064143854,0.234622876,0.44991682,0.491769547,0.142889993,0.280682721,0.517245768,0.054988951,0.069103693,0.25276478,0.484706045,0.52979498,0.153938773,0.953187229,0.101334353,0.127345184,0.465798225,0.893222604,0.976313079,0.283680373,0.010772963,0.013538203,0.049519507,0.09495945,0.103792887,0.030158364,0.017013233,0.062230335,0.11933395,0.130434783,0.037899511,0.227623682,0.436495046,0.477099237,0.138627344,0.83703033,0.914893617,0.265834155,1,0.290562914,0.084426807,19.6
0.006560984,0,0.785557185,0,0.491769547,0.538608929,0.978372812,0.108921605,0.130434783,0.477099237,0.914893617,0.971909829,0.25910596,4.30E-05,0,0.005154028,0,0.003226492,0.003533805,0.006419089,0.000714633,0.000855781,0.003130241,0.006002603,0.006376685,0.00169999,0,0,0,0,0,0,0,0,0,0,0,0,0.617100091,0,0.386313101,0.423108114,0.768567791,0.08556415,0.102463981,0.374788733,0.718701254,0.763490749,0.203542549,0,0,0,0,0,0,0,0,0,0,0.241837288,0.264871469,0.481133955,0.053564328,0.064143854,0.234622876,0.44991682,0.477955657,0.127420421,0.290099578,0.526960332,0.058666149,0.070253339,0.256969909,0.492769871,0.523479312,0.139556784,0.957213358,0.106565937,0.127613845,0.466780922,0.89510704,0.950890152,0.253502227,0.011863916,0.014207166,0.051966415,0.099651681,0.105861979,0.028222237,0.017013233,0.062230335,0.11933395,0.126770847,0.03379643,0.227623682,0.436495046,0.463697438,0.123619256,0.83703033,0.889194099,0.237054389,0.944608716,0.25182763,0.067135899,23
0.003636062,0,0.785557185,0,0.491769547,0.433224756,0.952626159,0.121879802,0.130434783,0.477099237,0.914893617,0.979297998,0.366997792,1.32E-05,0,0.002856335,0,0.001788105,0.001575232,0.003463808,0.000443163,0.000474269,0.001734762,0.00332661,0.003560788,0.001334427,0,0,0,0,0,0,0,0,0,0,0,0,0.617100091,0,0.386313101,0.340322819,0.748342323,0.095743555,0.102463981,0.374788733,0.718701254,0.769294578,0.288297753,0,0,0,0,0,0,0,0,0,0,0.241837288,0.213046742,0.468472535,0.059936775,0.064143854,0.234622876,0.44991682,0.481588933,0.180478338,0.187683689,0.412701235,0.052801348,0.056507577,0.2066912,0.396354564,0.424256136,0.158992529,0.907496598,0.116105888,0.124255586,0.454497213,0.871551592,0.93290489,0.349611697,0.014854686,0.015897366,0.058148761,0.111507053,0.119356647,0.044729618,0.017013233,0.062230335,0.11933395,0.127734521,0.047869277,0.227623682,0.436495046,0.467222327,0.175094367,0.83703033,0.895953487,0.335763938,0.959024569,0.359400203,0.13468738,18.4
0.01090088,0,0.785557185,0,0.491769547,0.420770263,0.983522142,0.110612991,0.130434783,0.477099237,0.914893617,0.661758031,0.4299117,0.000118829,0,0.008563265,0,0.005360721,0.004586766,0.010721257,0.001205779,0.001421854,0.005200802,0.009973146,0.007213745,0.004686416,0,0,0,0,0,0,0,0,0,0,0,0,0.617100091,0,0.386313101,0.330539103,0.772612885,0.08689283,0.102463981,0.374788733,0.718701254,0.519848776,0.337720225,0,0,0,0,0,0,0,0,0,0,0.241837288,0.206922002,0.483666239,0.0543961,0.064143854,0.234622876,0.44991682,0.325432447,0.211417482,0.177047614,0.41383687,0.046542657,0.054883078,0.200749171,0.384960027,0.2784481,0.180894059,0.967315804,0.108790326,0.128285497,0.469237663,0.89981813,0.650853676,0.422827676,0.012235234,0.014427781,0.052773374,0.101199119,0.073199035,0.047553819,0.017013233,0.062230335,0.11933395,0.086316265,0.056075439,0.227623682,0.436495046,0.315724252,0.205110544,0.83703033,0.605438199,0.39332347,0.437923692,0.28449752,0.18482407,15.6
0.006198277,0,0.785557185,0,0.491769547,0.531519448,0.98146241,0.089216052,0.130434783,0.477099237,0.914893617,0.994376923,0.420253863,3.84E-05,0,0.004869101,0,0.003048124,0.003294505,0.006083376,0.000552986,0.000808471,0.002957193,0.005670764,0.006163424,0.00260485,0,0,0,0,0,0,0,0,0,0,0,0,0.617100091,0,0.386313101,0.417538921,0.770994848,0.07008431,0.102463981,0.374788733,0.718701254,0.781139936,0.330133442,0,0,0,0,0,0,0,0,0,0,0.241837288,0.261385078,0.482653325,0.043873737,0.064143854,0.234622876,0.44991682,0.489004289,0.206668052,0.282512924,0.521666359,0.047420067,0.069328624,0.253587523,0.48628375,0.528530673,0.223373101,0.963268462,0.087562201,0.128016836,0.468254967,0.897933694,0.975943571,0.412463369,0.007959504,0.011636876,0.04256491,0.081623196,0.088714383,0.03749339,0.017013233,0.062230335,0.11933395,0.129701338,0.054815721,0.227623682,0.436495046,0.474416471,0.200502797,0.83703033,0.909749099,0.384487577,0.988785464,0.417890743,0.176613309,18.1
0.003555361,0,0.785557185,0,0.491769547,0.456217666,0.933058702,0.076139639,0.130434783,0.477099237,0.914893617,0.952972918,0.418598234,1.26E-05,0,0.002792939,0,0.001748418,0.001622018,0.00331736,0.000270704,0.000463743,0.00169626,0.003252777,0.003388162,0.001488268,0,0,0,0,0,0,0,0,0,0,0,0,0.617100091,0,0.386313101,0.358385066,0.732970967,0.059812041,0.102463981,0.374788733,0.718701254,0.748614723,0.32883285,0,0,0,0,0,0,0,0,0,0,0.241837288,0.224353955,0.458849856,0.037443156,0.064143854,0.234622876,0.44991682,0.468643061,0.205853864,0.208134559,0.425677864,0.034736249,0.059506652,0.2176611,0.417390631,0.434763081,0.190971909,0.870598542,0.071042753,0.121703309,0.445161595,0.853649451,0.889179675,0.390576725,0.005797245,0.009931257,0.036326164,0.06965967,0.072559014,0.031871919,0.017013233,0.062230335,0.11933395,0.124300815,0.05459977,0.227623682,0.436495046,0.454662652,0.199712898,0.83703033,0.87186884,0.382972852,0.908157383,0.398912781,0.175224482,17.4
0.003889069,0,0.785557185,0,0.491769547,0.554320751,0.983522142,0.065491184,0.130434783,0.477099237,0.914893617,0.992889203,0.354856512,1.51E-05,0,0.003055086,0,0.001912526,0.002155792,0.003824985,0.0002547,0.00050727,0.001855472,0.003558084,0.003861415,0.001380061,0,0,0,0,0,0,0,0,0,0,0,0,0.617100091,0,0.386313101,0.435450649,0.772612885,0.05144707,0.102463981,0.374788733,0.718701254,0.779971247,0.278760083,0,0,0,0,0,0,0,0,0,0,0.241837288,0.272598065,0.483666239,0.03220657,0.064143854,0.234622876,0.44991682,0.488272674,0.174507626,0.307271495,0.545186733,0.036303122,0.072302707,0.264466007,0.507144517,0.550379089,0.196704328,0.967315804,0.064412029,0.128285497,0.469237663,0.89981813,0.976528516,0.349009237,0.004289095,0.008542328,0.031245794,0.059917466,0.065025489,0.023239973,0.017013233,0.062230335,0.11933395,0.129507287,0.046285632,0.227623682,0.436495046,0.473706681,0.169301771,0.83703033,0.908387994,0.324655958,0.985828969,0.352333199,0.125923144,17.1
0.002736656,0,0.785557185,0,0.491769547,0.439931021,0.98146241,0.049013813,0.130434783,0.477099237,0.914893617,0.987745222,0.540562914,7.49E-06,0,0.0021498,0,0.001345804,0.00120394,0.002685925,0.000134134,0.000356955,0.001305657,0.00250375,0.002703119,0.001479335,0,0,0,0,0,0,0,0,0,0,0,0,0.617100091,0,0.386313101,0.345590975,0.770994848,0.038503153,0.102463981,0.374788733,0.718701254,0.775930356,0.424643081,0,0,0,0,0,0,0,0,0,0,0.241837288,0.216344679,0.482653325,0.024103501,0.064143854,0.234622876,0.44991682,0.485743021,0.265832379,0.193539303,0.43177576,0.021562697,0.057382307,0.209890754,0.402490083,0.434539764,0.237810395,0.963268462,0.048105215,0.128016836,0.468254967,0.897933694,0.969434806,0.53054218,0.002402354,0.006393106,0.023384453,0.044842425,0.04841316,0.02649505,0.017013233,0.062230335,0.11933395,0.128836333,0.070508206,0.227623682,0.436495046,0.471252491,0.257902154,0.83703033,0.903681799,0.49455756,0.975640623,0.533938435,0.292208264,13.3
0.006049238,0,0.785557185,0,0.491769547,0.496263652,0.978372812,0.049022906,0.130434783,0.477099237,0.914893617,1,0.461644592,3.66E-05,0,0.004752023,0,0.002974831,0.003002017,0.00591841,0.000296551,0.000789031,0.002886087,0.005534409,0.006049238,0.002792598,0,0,0,0,0,0,0,0,0,0,0,0,0.617100091,0,0.386313101,0.389843477,0.768567791,0.038510296,0.102463981,0.374788733,0.718701254,0.785557185,0.362648226,0,0,0,0,0,0,0,0,0,0,0.241837288,0.244047352,0.481133955,0.024107973,0.064143854,0.234622876,0.44991682,0.491769547,0.227022752,0.246277612,0.485530865,0.024328287,0.064730042,0.23676701,0.454028448,0.496263652,0.229097431,0.957213358,0.047962679,0.127613845,0.466780922,0.89510704,0.978372812,0.451660517,0.002403245,0.006394292,0.023388791,0.044850744,0.049022906,0.02263116,0.017013233,0.062230335,0.11933395,0.130434783,0.060214512,0.227623682,0.436495046,0.477099237,0.220250282,0.83703033,0.914893617,0.42235569,1,0.461644592,0.213115729,17.8
0.003198611,0,0.785557185,0,0.491769547,0.500670627,0.934088568,0.043857814,0.130434783,0.477099237,0.914893617,0.977759847,0.61892936,1.02E-05,0,0.002512692,0,0.001572979,0.00160145,0.002987786,0.000140284,0.00041721,0.001526055,0.002926388,0.003127473,0.001979714,0,0,0,0,0,0,0,0,0,0,0,0,0.617100091,0,0.386313101,0.393305408,0.733779986,0.034452821,0.102463981,0.374788733,0.718701254,0.768086273,0.486204405,0,0,0,0,0,0,0,0,0,0,0.241837288,0.246214567,0.459356312,0.021567938,0.064143854,0.234622876,0.44991682,0.480832517,0.304370611,0.250671076,0.467670709,0.021958319,0.065304864,0.238869574,0.45806036,0.489535635,0.30987975,0.872521454,0.040967083,0.121837639,0.445652943,0.854591669,0.913314296,0.57813484,0.001923508,0.005720584,0.02092453,0.040125235,0.04288241,0.027144889,0.017013233,0.062230335,0.11933395,0.127533893,0.080729916,0.227623682,0.436495046,0.466488476,0.295290725,0.83703033,0.894546243,0.566254521,0.956014318,0.605164276,0.383073552,14
0.018234486,0,0.785557185,0,0.491769547,0.279363863,1,0.028171576,0.130434783,0.477099237,0.914893617,1,0.901766004,0.000332496,0,0.014324231,0,0.008967165,0.005094056,0.018234486,0.000513694,0.002378411,0.008699659,0.016682615,0.018234486,0.016443239,0,0,0,0,0,0,0,0,0,0,0,0,0.617100091,0,0.386313101,0.21945629,0.785557185,0.022130384,0.102463981,0.374788733,0.718701254,0.785557185,0.708388764,0,0,0,0,0,0,0,0,0,0,0.241837288,0.13738264,0.491769547,0.013853923,0.064143854,0.234622876,0.44991682,0.491769547,0.44346106,0.078044168,0.279363863,0.00787012,0.036438765,0.133284286,0.255588215,0.279363863,0.251920834,1,0.028171576,0.130434783,0.477099237,0.914893617,1,0.901766004,0.000793638,0.003674553,0.013440637,0.025773995,0.028171576,0.025404169,0.017013233,0.062230335,0.11933395,0.130434783,0.117621653,0.227623682,0.436495046,0.477099237,0.430231872,0.83703033,0.914893617,0.825019961,1,0.901766004,0.813181927,14.4
0.037256766,0,0.700879765,1,1,0.352941176,1,0.017459466,0.173913043,0.41221374,0.223404255,1,0.692328918,0.001388067,0,0.026112513,0.037256766,0.037256766,0.013149447,0.037256766,0.000650483,0.006479438,0.015357751,0.00832332,0.037256766,0.025793937,0,0,0,0,0,0,0,0,0,0,0,0,0.491232446,0.700879765,0.700879765,0.247369329,0.700879765,0.012236986,0.121892133,0.28891227,0.156579522,0.700879765,0.48523933,1,1,0.352941176,1,0.017459466,0.173913043,0.41221374,0.223404255,1,0.692328918,1,0.352941176,1,0.017459466,0.173913043,0.41221374,0.223404255,1,0.692328918,0.124567474,0.352941176,0.006162164,0.061381074,0.145487203,0.078848561,0.352941176,0.244351383,1,0.017459466,0.173913043,0.41221374,0.223404255,1,0.692328918,0.000304833,0.003036429,0.007197032,0.003900519,0.017459466,0.012087693,0.030245747,0.071689346,0.038852914,0.173913043,0.120405029,0.169920168,0.092090304,0.41221374,0.285387493,0.049909461,0.223404255,0.154669226,1,0.692328918,0.479319331,13.4
0.045982753,0,0.700879765,0,1,0.36539567,1,0.025661777,0.173913043,0.41221374,0.223404255,1,0.681291391,0.002114414,0,0.032228381,0,0.045982753,0.016801899,0.045982753,0.001179999,0.007997,0.018954723,0.010272743,0.045982753,0.031327654,0,0,0,0,0,0,0,0,0,0,0,0,0.491232446,0,0.700879765,0.256098431,0.700879765,0.017985821,0.121892133,0.28891227,0.156579522,0.700879765,0.47750335,0,0,0,0,0,0,0,0,0,0,1,0.36539567,1,0.025661777,0.173913043,0.41221374,0.223404255,1,0.681291391,0.133513995,0.36539567,0.009376702,0.063547073,0.150621116,0.081630947,0.36539567,0.248940924,1,0.025661777,0.173913043,0.41221374,0.223404255,1,0.681291391,0.000658527,0.004462918,0.010578137,0.00573295,0.025661777,0.017483148,0.030245747,0.071689346,0.038852914,0.173913043,0.118485459,0.169920168,0.092090304,0.41221374,0.280837673,0.049909461,0.223404255,0.152203396,1,0.681291391,0.464157959,15.6
0.031172572,0,0.700879765,0,1,0.257137383,0.977342945,0.019669179,0.173913043,0.41221374,0.223404255,1,0.760485651,0.000971729,0,0.021848225,0,0.031172572,0.008015634,0.030466293,0.000613139,0.005421317,0.012849763,0.006964085,0.031172572,0.023706294,0,0,0,0,0,0,0,0,0,0,0,0,0.491232446,0,0.700879765,0.180222388,0.684999894,0.01378573,0.121892133,0.28891227,0.156579522,0.700879765,0.533009005,0,0,0,0,0,0,0,0,0,0,1,0.257137383,0.977342945,0.019669179,0.173913043,0.41221374,0.223404255,1,0.760485651,0.066119634,0.251311407,0.005057681,0.044719545,0.105995562,0.057445585,0.257137383,0.19554929,0.955199233,0.019223534,0.169972686,0.402874191,0.218342573,0.977342945,0.743255286,0.000386877,0.003420727,0.008107906,0.004394178,0.019669179,0.014958129,0.030245747,0.071689346,0.038852914,0.173913043,0.132258374,0.169920168,0.092090304,0.41221374,0.313482635,0.049909461,0.223404255,0.169895731,1,0.760485651,0.578338426,11.8
0.026672173,0,0.700879765,0,1,0.492239893,1,0.026325601,0.173913043,0.41221374,0.223404255,0.435195925,0.719370861,0.000711405,0,0.018693986,0,0.026672173,0.013129107,0.026672173,0.000702161,0.004638639,0.010994636,0.005958677,0.011607621,0.019187184,0,0,0,0,0,0,0,0,0,0,0,0,0.491232446,0,0.700879765,0.345000981,0.700879765,0.018451081,0.121892133,0.28891227,0.156579522,0.305020018,0.50419248,0,0,0,0,0,0,0,0,0,0,1,0.492239893,1,0.026325601,0.173913043,0.41221374,0.223404255,0.435195925,0.719370861,0.242300112,0.492239893,0.012958511,0.085606938,0.202908047,0.109968487,0.214220796,0.354103035,1,0.026325601,0.173913043,0.41221374,0.223404255,0.435195925,0.719370861,0.000693037,0.004578365,0.010851774,0.005881251,0.011456794,0.01893787,0.030245747,0.071689346,0.038852914,0.075686248,0.125107976,0.169920168,0.092090304,0.17939374,0.296534553,0.049909461,0.097224622,0.160710511,0.189395493,0.313067267,0.517494436,13.8
0.024151207,0,0.700879765,0,1,0.396052884,1,0.035191736,0.173913043,0.41221374,0.223404255,0.426017449,0.411699779,0.000583281,0,0.016927092,0,0.024151207,0.009565155,0.024151207,0.000849923,0.00420021,0.009955459,0.005395482,0.010288836,0.009943047,0,0,0,0,0,0,0,0,0,0,0,0,0.491232446,0,0.700879765,0.277585452,0.700879765,0.024665176,0.121892133,0.28891227,0.156579522,0.29858701,0.288552045,0,0,0,0,0,0,0,0,0,0,1,0.396052884,1,0.035191736,0.173913043,0.41221374,0.223404255,0.426017449,0.411699779,0.156857887,0.396052884,0.013937788,0.068878762,0.163258441,0.0884799,0.168725439,0.163054885,1,0.035191736,0.173913043,0.41221374,0.223404255,0.426017449,0.411699779,0.001238458,0.006120302,0.014506517,0.007861984,0.014992294,0.01448843,0.030245747,0.071689346,0.038852914,0.074089991,0.071599962,0.169920168,0.092090304,0.175610246,0.169708306,0.049909461,0.095174111,0.091975483,0.181490867,0.17539129,0.169496708,15.6
0.026551682,0,0.700879765,0,1,0.261544357,0.955715757,0.030117579,0.173913043,0.41221374,0.223404255,0.986913107,0.767108168,0.000704992,0,0.018609537,0,0.026551682,0.006944443,0.025375861,0.000799672,0.004617684,0.010944968,0.005931759,0.026204203,0.020368012,0,0,0,0,0,0,0,0,0,0,0,0,0.491232446,0,0.700879765,0.183311148,0.669841836,0.021108801,0.121892133,0.28891227,0.156579522,0.691707427,0.537650593,0,0,0,0,0,0,0,0,0,0,1,0.261544357,0.955715757,0.030117579,0.173913043,0.41221374,0.223404255,0.986913107,0.767108168,0.068405451,0.249962063,0.007877083,0.045485975,0.107812178,0.058430122,0.258121554,0.200632813,0.913392608,0.028783844,0.166211436,0.393959167,0.213510967,0.943208407,0.733137363,0.000907069,0.00523784,0.01241488,0.006728395,0.029723433,0.023103441,0.030245747,0.071689346,0.038852914,0.171637062,0.133410116,0.169920168,0.092090304,0.406819143,0.316212527,0.049909461,0.220480588,0.171375229,0.973997481,0.757069105,0.588454941,14.6
0.02612873,0,0.700879765,0,1,0.31136233,0.936148301,0.036373887,0.173913043,0.41221374,0.223404255,0.899364567,0.733719647,0.000682711,0,0.018313098,0,0.02612873,0.008135502,0.024460366,0.000950403,0.004544127,0.010770622,0.00583727,0.023499254,0.019171163,0,0,0,0,0,0,0,0,0,0,0,0,0.491232446,0,0.700879765,0.218227557,0.656127401,0.025493722,0.121892133,0.28891227,0.156579522,0.630346427,0.514249254,0,0,0,0,0,0,0,0,0,0,1,0.31136233,0.936148301,0.036373887,0.173913043,0.41221374,0.223404255,0.899364567,0.733719647,0.096946501,0.291481316,0.011325458,0.05414997,0.128347831,0.069559669,0.280028247,0.228452659,0.876373641,0.034051353,0.1628084,0.385893193,0.209139514,0.841938611,0.686870401,0.00132306,0.006325893,0.014993816,0.008126081,0.032713385,0.026688236,0.030245747,0.071689346,0.038852914,0.156411229,0.127603417,0.169920168,0.092090304,0.370730432,0.30244932,0.049909461,0.200921871,0.163916091,0.808856624,0.659881452,0.53834452,17.8
0.030658128,0,0.700879765,0,1,0.390113048,0.947476828,0.036019242,0.173913043,0.41221374,0.223404255,0.886403752,0.54415011,0.000939921,0,0.021487662,0,0.030658128,0.011960136,0.029047866,0.001104283,0.005331848,0.012637702,0.006849156,0.02717548,0.016682624,0,0,0,0,0,0,0,0,0,0,0,0,0.491232446,0,0.700879765,0.273422342,0.664067337,0.025245158,0.121892133,0.28891227,0.156579522,0.621262454,0.381383802,0,0,0,0,0,0,0,0,0,0,1,0.390113048,0.947476828,0.036019242,0.173913043,0.41221374,0.223404255,0.886403752,0.54415011,0.152188191,0.369623074,0.014051576,0.067845748,0.160809959,0.087152915,0.34579767,0.212280058,0.89771234,0.034127397,0.164778579,0.390562967,0.211670355,0.839847015,0.515569621,0.001297386,0.006264216,0.014847626,0.008046852,0.031927591,0.019599874,0.030245747,0.071689346,0.038852914,0.154157174,0.094634802,0.169920168,0.092090304,0.365387806,0.224306152,0.049909461,0.19802637,0.12156545,0.785711612,0.4823367,0.296099343,15.4
0.018548749,0,0.700879765,0,1,0.490707032,0.972193615,0.044412516,0.173913043,0.41221374,0.223404255,0.93923042,0.341335541,0.000344056,0,0.013000443,0,0.018548749,0.009102002,0.018032976,0.000823797,0.003225869,0.007646049,0.00414387,0.01742155,0.006331347,0,0,0,0,0,0,0,0,0,0,0,0,0.491232446,0,0.700879765,0.343926629,0.681390833,0.031127834,0.121892133,0.28891227,0.156579522,0.658287596,0.239235174,0,0,0,0,0,0,0,0,0,0,1,0.490707032,0.972193615,0.044412516,0.173913043,0.41221374,0.223404255,0.93923042,0.341335541,0.240793391,0.477062243,0.021793534,0.085340353,0.202276181,0.109626039,0.460886972,0.16749575,0.945160425,0.043177565,0.16907715,0.400751566,0.217192191,0.913113817,0.331844233,0.001972472,0.007723916,0.018307449,0.009921945,0.041713586,0.01515957,0.030245747,0.071689346,0.038852914,0.163344421,0.059362703,0.169920168,0.092090304,0.387163685,0.1407032,0.049909461,0.209828073,0.076255812,0.882153782,0.320592723,0.116509951,21.5
0.016747241,0,0.700879765,0,1,0.353132784,1,0.04201184,0.173913043,0.41221374,0.223404255,0.860557769,0.318708609,0.00028047,0,0.011737802,0,0.016747241,0.005914,0.016747241,0.000703582,0.002912564,0.006903443,0.003741405,0.014411968,0.00533749,0,0,0,0,0,0,0,0,0,0,0,0,0.491232446,0,0.700879765,0.247503623,0.700879765,0.029445248,0.121892133,0.28891227,0.156579522,0.603147527,0.223376415,0,0,0,0,0,0,0,0,0,0,1,0.353132784,1,0.04201184,0.173913043,0.41221374,0.223404255,0.860557769,0.318708609,0.124702763,0.353132784,0.014835758,0.061414397,0.145566186,0.078891367,0.303891161,0.112546458,1,0.04201184,0.173913043,0.41221374,0.223404255,0.860557769,0.318708609,0.001764995,0.007306407,0.017317858,0.009385624,0.036153615,0.013389535,0.030245747,0.071689346,0.038852914,0.149662221,0.055427584,0.169920168,0.092090304,0.354733737,0.131376068,0.049909461,0.192252268,0.07120086,0.740559674,0.27426717,0.101575178,19.6
0.012591452,0,0.700879765,1,1,0.27802261,0.876416066,0.043703225,0.173913043,0.41221374,0.223404255,0.864793989,0.286699779,0.000158545,0,0.008825094,0.012591452,0.012591452,0.003500708,0.011035351,0.000550287,0.002189818,0.00519037,0.002812984,0.010889012,0.003609967,0,0,0,0,0,0,0,0,0,0,0,0,0.491232446,0.700879765,0.700879765,0.194860421,0.614262287,0.030630706,0.121892133,0.28891227,0.156579522,0.606116608,0.200942074,1,1,0.27802261,0.876416066,0.043703225,0.173913043,0.41221374,0.223404255,0.864793989,0.286699779,1,0.27802261,0.876416066,0.043703225,0.173913043,0.41221374,0.223404255,0.864793989,0.286699779,0.077296572,0.243663482,0.012150485,0.048351758,0.11460474,0.062111434,0.240432282,0.079709021,0.768105121,0.038302209,0.152420185,0.361270745,0.195795079,0.757919345,0.251268293,0.001909972,0.007600561,0.01801507,0.009763487,0.037794287,0.012529705,0.030245747,0.071689346,0.038852914,0.150398955,0.049860831,0.169920168,0.092090304,0.356479965,0.118181588,0.049909461,0.193198657,0.064049951,0.747868643,0.247936246,0.082196763,15.3
0.02408523,0,0.700879765,0,1,0.411573098,0.984552008,0.044885377,0.173913043,0.41221374,0.223404255,0.659715568,0.387969095,0.000580098,0,0.01688085,0,0.02408523,0.009912833,0.023713161,0.001081075,0.004188736,0.009928263,0.005380743,0.015889401,0.009344325,0,0,0,0,0,0,0,0,0,0,0,0,0.491232446,0,0.700879765,0.288463257,0.690052581,0.031459252,0.121892133,0.28891227,0.156579522,0.462381293,0.271919688,0,0,0,0,0,0,0,0,0,0,1,0.411573098,0.984552008,0.044885377,0.173913043,0.41221374,0.223404255,0.659715568,0.387969095,0.169392415,0.40521512,0.018473614,0.07157793,0.169656086,0.091947182,0.27152118,0.159677642,0.969342657,0.044191988,0.171226436,0.405845866,0.219953108,0.649524287,0.381975752,0.002014697,0.007806152,0.018502369,0.010027584,0.029611582,0.017414139,0.030245747,0.071689346,0.038852914,0.114733142,0.067472886,0.169920168,0.092090304,0.271943822,0.159926192,0.049909461,0.147383265,0.086673947,0.435224631,0.255949252,0.150520019,19.4
0.015820298,0,0.700879765,1,1,0.492048285,0.958805355,0.056361338,0.173913043,0.41221374,0.223404255,0.808664078,0.369481236,0.000250282,0,0.011088127,0.015820298,0.015820298,0.00778435,0.015168586,0.000891653,0.002751356,0.006521344,0.003534322,0.012793307,0.005845303,0,0,0,0,0,0,0,0,0,0,0,0,0.491232446,0.700879765,0.700879765,0.344866687,0.672007272,0.039502521,0.121892133,0.28891227,0.156579522,0.566776289,0.258961922,1,1,0.492048285,0.958805355,0.056361338,0.173913043,0.41221374,0.223404255,0.808664078,0.369481236,1,0.492048285,0.958805355,0.056361338,0.173913043,0.41221374,0.223404255,0.808664078,0.369481236,0.242111515,0.471778531,0.0277325,0.085573615,0.202829064,0.109925681,0.397901773,0.181802609,0.919307709,0.054039553,0.166748757,0.395232742,0.214201196,0.775351448,0.354260588,0.0031766,0.009801972,0.023232918,0.012591363,0.04557739,0.020824457,0.030245747,0.071689346,0.038852914,0.140637231,0.064257606,0.169920168,0.092090304,0.333342444,0.152305242,0.049909461,0.180658996,0.08254368,0.653937591,0.298786203,0.136516384,17
